Time_stamp,Number_of_people
00:06:48,0
00:07:55,1
00:08:01,0
00:08:21,1
00:10:44,0
00:11:11,1
00:11:16,0
00:11:21,1
00:11:42,0
00:11:42,1
00:11:43,2
00:11:43,1
00:11:43,2
00:11:46,1
00:11:47,2
00:11:48,1
00:11:49,2
00:11:49,1
00:11:50,2
00:11:50,1
00:11:52,2
00:11:54,1
00:11:55,2
00:11:56,1
00:11:59,2
00:11:59,1
00:11:59,2
00:12:07,3
00:12:09,2
00:12:15,3
