Time_stamp,Number_of_people
21:25:48,0
21:27:30,0
21:30:42,0
21:33:57,0
21:35:34,0
21:45:56,0
21:47:14,0
21:48:29,0
21:51:20,0
21:54:41,0
21:54:46,1
21:54:49,2
21:54:52,3
21:54:54,2
21:54:55,3
21:54:56,2
21:54:58,3
21:55:35,0
21:56:03,1
21:56:05,0
21:56:06,1
21:56:07,0
21:56:07,1
21:56:08,0
21:56:12,1
21:56:15,2
