Time_stamp,Number_of_people
17:49:15,0
17:50:04,1
17:50:05,0
17:50:06,1
17:50:09,0
17:50:20,1
17:50:20,0
17:50:21,1
17:50:31,0
17:56:29,0
20:40:35,0
20:40:46,1
20:40:47,0
20:40:48,1
20:40:50,2
20:40:52,3
20:40:54,4
20:40:56,3
20:40:57,4
20:41:00,5
20:41:01,4
20:41:02,5
20:41:05,6
20:41:07,7
20:41:10,8
20:41:12,9
20:41:16,10
