Time_stamp,Number_of_people
12:16:56,0
12:16:58,0
12:17:41,1
12:17:43,2
12:17:48,2
12:17:48,3
12:17:51,2
12:17:51,3
12:17:51,2
12:17:51,3
12:17:52,2
12:17:52,3
12:17:52,2
12:17:53,3
12:17:53,3
12:17:53,3
12:17:53,3
12:17:53,3
12:17:56,4
12:17:58,5
12:18:00,6
12:18:02,5
12:18:04,6
12:18:05,5
12:18:05,6
12:18:06,5
12:18:06,6
12:18:07,5
12:18:08,6
12:18:08,5
12:18:16,6
12:18:18,6
12:18:18,5
12:18:23,5
12:18:24,6
12:18:25,5
12:18:26,6
12:18:27,5
